days_since_last_booking,days_since_first_booking,months_as_client,total_bookings,bookings_last_30_days,bookings_last_90_days,bookings_last_180_days,avg_days_between_bookings,max_gap_between_bookings,booking_frequency_trend,total_revenue,avg_booking_value,max_booking_value,total_participants,avg_participants_per_booking,revenue_last_90_days,revenue_trend,avg_overall_rating,avg_nps_score,avg_trainer_rating,latest_rating,min_rating_ever,has_given_feedback,rating_trend,num_course_categories,num_unique_courses,category_diversity_score,total_communications,communications_last_90_days,avg_communications_per_booking,industry_encoded,company_size_encoded,region_encoded,account_manager_encoded
83.0,83.0,2.7666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,0.0,88600.0,88600.0,88600.0,25.0,25.0,88600.0,0.0,4.1,8.0,3.8,4.1,4.1,1.0,0.0,1.0,1.0,0.0,5.0,5.0,5.0,7,0,2,4
124.0,396.0,13.2,6.0,0.0,0.0,2.0,54.4,73.0,0.0,1189773.0,198295.5,361095.0,145.0,24.166666666666668,0.0,1.0450471432520145,3.9200000000000004,7.4,4.0200000000000005,4.6,3.4,1.0,0.030303030303030196,4.0,6.0,1.9182958340544896,16.0,2.0,2.6666666666666665,7,0,0,0
211.0,1043.0,34.766666666666666,12.0,0.0,0.0,0.0,75.63636363636364,85.0,0.0,2223435.0,185286.25,344120.0,305.0,25.416666666666668,0.0,-0.11989795486946722,4.257142857142857,8.571428571428571,4.0285714285714285,4.6,3.5,1.0,0.052419354838709485,7.0,9.0,2.4508257945180882,27.0,5.0,2.25,6,0,3,4
800.0,1286.0,42.86666666666667,15.0,0.0,0.0,0.0,34.714285714285715,52.0,0.14285714285714285,724598.0,48306.53333333333,100070.0,97.0,6.466666666666667,0.0,0.014690388266466379,4.183333333333334,7.5,4.2,4.6,3.4,1.0,-0.06923076923076898,10.0,12.0,3.1898980954642875,20.0,1.0,1.3333333333333333,4,3,1,3
666.0,687.0,22.9,2.0,0.0,0.0,0.0,21.0,21.0,0.0,227793.0,113896.5,131841.0,43.0,21.5,0.0,0.0,4.2,8.0,4.3,4.2,4.2,1.0,0.0,2.0,2.0,1.0,6.0,2.0,3.0,7,0,0,3
48.0,334.0,11.133333333333333,10.0,0.0,1.0,4.0,31.77777777777778,47.0,-0.3333333333333333,1979244.0,197924.4,386756.0,260.0,26.0,238409.0,0.0384109152253305,4.389999999999999,8.5,4.540000000000001,4.8,3.8,1.0,0.06103286384976542,8.0,10.0,2.9219280948873623,12.0,2.0,1.2,11,0,0,1
836.0,836.0,27.866666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,181772.0,181772.0,181772.0,29.0,29.0,0.0,0.0,4.0,7.0,3.7,4.0,4.0,1.0,0.0,1.0,1.0,0.0,4.0,2.0,4.0,13,0,0,3
51.0,137.0,4.566666666666666,3.0,0.0,1.0,3.0,43.0,43.0,1.0,485898.0,161966.0,246800.0,62.0,20.666666666666668,246800.0,2.843338815789474,4.050000000000001,8.0,4.25,4.4,3.7,1.0,0.0,3.0,3.0,1.584962500721156,9.0,4.0,3.0,2,1,4,3
33.0,408.0,13.6,10.0,0.0,1.0,4.0,41.666666666666664,57.0,0.0,1355334.0,135533.4,246840.0,173.0,17.3,156883.0,0.02819316809503073,4.1875,8.25,4.3375,4.2,3.5,1.0,-0.005952380952381037,6.0,9.0,2.4464393446710155,20.0,6.0,2.0,2,1,5,2
575.0,1267.0,42.233333333333334,15.0,0.0,0.0,0.0,49.42857142857143,65.0,0.14285714285714285,1779787.0,118652.46666666666,224400.0,266.0,17.733333333333334,0.0,0.18477518318651953,4.316666666666666,8.0,4.433333333333334,5.0,3.4,1.0,0.11428571428571432,9.0,14.0,3.0062389286533895,49.0,4.0,3.2666666666666666,2,1,5,4
104.0,329.0,10.966666666666667,3.0,0.0,0.0,1.0,112.5,115.0,-0.5,234082.0,78027.33333333333,110377.0,49.0,16.333333333333332,0.0,-0.43962510305589025,4.2,7.666666666666667,4.333333333333333,4.1,3.8,1.0,0.15789473684210542,3.0,3.0,1.584962500721156,11.0,7.0,3.6666666666666665,7,1,1,0
1414.0,1473.0,49.1,2.0,0.0,0.0,0.0,59.0,59.0,0.0,134261.0,67130.5,77316.0,19.0,9.5,0.0,0.0,4.85,9.0,5.0,4.9,4.8,1.0,0.0,2.0,2.0,1.0,11.0,0.0,5.5,2,2,2,1
263.0,629.0,20.966666666666665,7.0,0.0,0.0,0.0,61.0,70.0,0.3333333333333333,369635.0,52805.0,97104.0,64.0,9.142857142857142,0.0,0.5074876020944112,4.671428571428571,9.142857142857142,4.8428571428571425,4.8,3.9,1.0,-0.022887323943661983,6.0,6.0,2.521640636343318,19.0,2.0,2.7142857142857144,3,2,2,2
1266.0,1306.0,43.53333333333333,2.0,0.0,0.0,0.0,40.0,40.0,0.0,122282.0,61141.0,86120.0,17.0,8.5,0.0,0.0,4.4,8.5,4.5,4.8,4.0,1.0,0.0,2.0,2.0,1.0,8.0,0.0,4.0,13,3,4,1
679.0,1202.0,40.06666666666667,18.0,0.0,0.0,0.0,30.764705882352942,46.0,0.25,2240039.0,124446.61111111111,200073.0,286.0,15.88888888888889,0.0,-0.02085925020144472,4.2,8.083333333333334,4.333333333333333,3.7,3.7,1.0,-0.06896551724137928,9.0,16.0,2.974937501201927,59.0,7.0,3.2777777777777777,12,1,1,2
556.0,927.0,30.9,9.0,0.0,0.0,0.0,46.375,59.0,-0.2,1110136.0,123348.44444444444,216350.0,159.0,17.666666666666668,0.0,0.36702283147361453,4.316666666666666,8.833333333333334,4.616666666666666,4.5,3.8,1.0,-0.022900763358778546,4.0,8.0,1.7527152789797047,22.0,1.0,2.4444444444444446,11,1,5,0
99.0,971.0,32.36666666666667,18.0,0.0,0.0,2.0,51.294117647058826,66.0,0.0,3564501.0,198027.83333333334,361862.0,467.0,25.944444444444443,0.0,-0.09951662849172734,4.153846153846154,8.153846153846153,4.223076923076923,4.0,3.6,1.0,-0.013090495162208263,7.0,14.0,2.6416041678685938,56.0,6.0,3.111111111111111,7,0,0,4
132.0,737.0,24.566666666666666,8.0,0.0,0.0,1.0,86.42857142857143,94.0,0.0,1231059.0,153882.375,262570.0,202.0,25.25,0.0,-0.1933015941037826,4.333333333333333,8.333333333333334,4.366666666666667,3.8,3.8,1.0,-0.0303030303030302,6.0,7.0,2.4056390622295662,21.0,2.0,2.625,11,0,2,1
536.0,536.0,17.866666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67450.0,67450.0,67450.0,19.0,19.0,0.0,0.0,4.233333333333333,8.080128205128204,4.333333333333333,4.2,3.6,0.0,0.0,1.0,1.0,0.0,8.0,1.0,8.0,1,1,1,4
1198.0,1820.0,60.666666666666664,15.0,0.0,0.0,0.0,44.42857142857143,60.0,-0.125,849739.0,56649.26666666667,131499.0,92.0,6.133333333333334,0.0,0.09922201717934766,4.2153846153846155,8.0,4.3769230769230765,4.1,3.5,1.0,0.014228799089357022,7.0,12.0,2.6062389286533896,19.0,1.0,1.2666666666666666,6,3,2,1
154.0,695.0,23.166666666666668,9.0,0.0,0.0,1.0,67.625,82.0,-0.2,1695960.0,188440.0,433545.0,225.0,25.0,0.0,-0.3005172276597437,4.4,8.4,4.48,3.9,3.9,1.0,0.07936507936507929,7.0,8.0,2.725480556997868,32.0,1.0,3.5555555555555554,0,0,3,4
45.0,45.0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,103819.0,103819.0,103819.0,17.0,17.0,103819.0,0.0,5.0,10.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,0.0,6.0,6.0,6.0,1,0,2,0
652.0,1524.0,50.8,12.0,0.0,0.0,0.0,79.27272727272727,91.0,0.0,1654747.0,137895.58333333334,288365.0,279.0,23.25,0.0,0.4865652353582027,4.190909090909091,8.454545454545455,4.281818181818182,4.9,3.5,1.0,0.004784688995215422,8.0,11.0,2.8553885422075336,26.0,3.0,2.1666666666666665,13,0,0,2
1117.0,1732.0,57.733333333333334,19.0,0.0,0.0,0.0,34.166666666666664,48.0,-0.1,2255637.0,118717.73684210527,207069.0,347.0,18.263157894736842,0.0,0.040332903225806425,4.17857142857143,8.071428571428571,4.142857142857144,4.6,3.6,1.0,0.024221453287197145,10.0,18.0,3.2210972500579573,21.0,3.0,1.105263157894737,2,1,0,0
317.0,824.0,27.466666666666665,8.0,0.0,0.0,0.0,72.42857142857143,83.0,0.0,717942.0,89742.75,191176.0,158.0,19.75,0.0,0.28038267785563187,4.014285714285714,7.571428571428571,4.1,3.8,3.7,1.0,-0.02254098360655719,5.0,7.0,2.0,11.0,2.0,1.375,6,1,4,4
452.0,972.0,32.4,7.0,0.0,0.0,0.0,86.66666666666667,98.0,0.3333333333333333,579402.0,82771.71428571429,127197.0,105.0,15.0,0.0,0.057821593939419214,4.12,7.8,4.0200000000000005,3.8,3.4,1.0,-0.03174603174603184,6.0,6.0,2.521640636343318,19.0,3.0,2.7142857142857144,3,1,4,1
158.0,239.0,7.966666666666667,2.0,0.0,0.0,1.0,81.0,81.0,0.0,165211.0,82605.5,90436.0,38.0,19.0,0.0,0.0,3.8499999999999996,7.5,4.1,4.1,3.6,1.0,0.0,2.0,2.0,1.0,4.0,3.0,2.0,0,1,1,1
87.0,876.0,29.2,19.0,0.0,1.0,3.0,43.833333333333336,58.0,-0.1,3015462.0,158708.52631578947,277771.0,477.0,25.105263157894736,86700.0,-0.19416036647147994,4.405555555555555,8.333333333333334,4.427777777777778,4.3,3.3,1.0,-0.05637254901960784,10.0,16.0,3.2210972500579573,41.0,4.0,2.1578947368421053,7,0,1,3
1051.0,1319.0,43.96666666666667,4.0,0.0,0.0,0.0,89.33333333333333,97.0,0.0,188312.0,47078.0,100800.0,20.0,5.0,0.0,1.069520285579227,4.1,8.0,4.3,4.1,4.1,1.0,0.0,3.0,4.0,1.5,6.0,1.0,1.5,12,3,1,1
64.0,472.0,15.733333333333333,9.0,0.0,1.0,3.0,51.0,63.0,0.25,714996.0,79444.0,118258.0,100.0,11.11111111111111,96481.0,0.18047490114882045,4.177777777777777,7.444444444444445,4.2333333333333325,4.8,3.3,1.0,0.001197604790419349,8.0,9.0,2.94770277922009,12.0,2.0,1.3333333333333333,9,2,3,3
102.0,216.0,7.2,2.0,0.0,0.0,1.0,114.0,114.0,0.0,94964.0,47482.0,72416.0,12.0,6.0,0.0,0.0,5.0,9.0,4.9,5.0,5.0,1.0,0.0,2.0,2.0,1.0,5.0,2.0,2.5,13,3,1,3
1082.0,1465.0,48.833333333333336,6.0,0.0,0.0,0.0,76.6,89.0,0.0,191850.0,31975.0,74934.0,23.0,3.8333333333333335,0.0,-0.5705344569372108,4.583333333333333,9.166666666666666,4.583333333333333,4.5,3.5,1.0,0.052238805970149266,4.0,5.0,1.9182958340544896,23.0,3.0,3.8333333333333335,0,3,2,0
336.0,939.0,31.3,15.0,0.0,0.0,0.0,43.07142857142857,57.0,-0.125,723671.0,48244.73333333333,91161.0,93.0,6.2,0.0,-0.048359819878034005,4.225,7.916666666666667,4.233333333333333,3.7,3.4,1.0,-0.13602941176470573,7.0,13.0,2.6062389286533896,46.0,4.0,3.066666666666667,12,3,1,1
1165.0,1207.0,40.233333333333334,2.0,0.0,0.0,0.0,42.0,42.0,0.0,102212.0,51106.0,52724.0,15.0,7.5,0.0,0.0,4.0,7.0,4.15,4.1,3.9,1.0,0.0,2.0,2.0,1.0,5.0,0.0,2.5,10,3,3,0
898.0,1286.0,42.86666666666667,5.0,0.0,0.0,0.0,97.0,102.0,-0.3333333333333333,136669.0,27333.8,51989.0,22.0,4.4,0.0,-0.23254422967953156,4.44,8.4,4.62,4.1,4.1,1.0,-0.07526881720430119,3.0,5.0,1.3709505944546687,14.0,1.0,2.8,11,3,2,1
693.0,1156.0,38.53333333333333,7.0,0.0,0.0,0.0,77.16666666666667,88.0,-0.25,451966.0,64566.57142857143,96192.0,73.0,10.428571428571429,0.0,0.09171221489345514,4.266666666666667,7.166666666666667,4.333333333333333,4.1,3.3,1.0,0.0,4.0,7.0,1.9502120649147467,26.0,3.0,3.7142857142857144,0,2,4,0
165.0,565.0,18.833333333333332,8.0,0.0,0.0,1.0,57.142857142857146,68.0,0.0,564946.0,70618.25,123886.0,78.0,9.75,0.0,0.6252747508074072,4.26,8.2,4.4399999999999995,4.7,3.8,1.0,0.15384615384615388,7.0,8.0,2.75,19.0,2.0,2.375,13,2,4,4
168.0,168.0,5.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,199880.0,199880.0,199880.0,20.0,20.0,0.0,0.0,4.6,9.0,5.0,4.6,4.6,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1,0,5,4
1406.0,1724.0,57.46666666666667,5.0,0.0,0.0,0.0,79.5,91.0,0.5,624516.0,124903.2,220915.0,107.0,21.4,0.0,0.35498009967159205,4.075,7.5,4.325,3.9,3.6,1.0,-0.08235294117647061,5.0,5.0,2.321928094887362,10.0,1.0,2.0,3,1,3,2
1049.0,1716.0,57.2,7.0,0.0,0.0,0.0,111.16666666666667,120.0,-0.25,296515.0,42359.28571428572,92780.0,34.0,4.857142857142857,0.0,-0.4121291149292521,4.220000000000001,8.4,4.5200000000000005,5.0,3.6,1.0,0.2088888888888891,5.0,7.0,2.2359263506290326,18.0,1.0,2.5714285714285716,0,3,3,1
430.0,628.0,20.933333333333334,3.0,0.0,0.0,0.0,99.0,103.0,1.0,414455.0,138151.66666666666,174675.0,61.0,20.333333333333332,0.0,0.40543510243113023,4.2,8.0,4.4,4.2,4.2,1.0,0.0,2.0,3.0,0.9182958340544896,7.0,2.0,2.3333333333333335,2,0,2,4
985.0,1570.0,52.333333333333336,13.0,0.0,0.0,0.0,48.75,60.0,0.16666666666666666,894488.0,68806.76923076923,154448.0,139.0,10.692307692307692,0.0,0.9049084064340653,4.08,7.0,4.130000000000001,4.7,3.4,1.0,0.0,9.0,11.0,3.0850551027564768,15.0,0.0,1.1538461538461537,13,2,3,1
111.0,582.0,19.4,9.0,0.0,0.0,2.0,58.875,68.0,0.25,442125.0,49125.0,81126.0,67.0,7.444444444444445,0.0,-0.37237420990175746,4.383333333333333,8.166666666666666,4.45,3.9,3.9,1.0,-0.06617647058823543,6.0,9.0,2.4193819456463714,19.0,2.0,2.111111111111111,0,3,1,2
332.0,808.0,26.933333333333334,13.0,0.0,0.0,0.0,39.666666666666664,54.0,0.16666666666666666,468180.0,36013.846153846156,107490.0,68.0,5.230769230769231,0.0,-0.505764721616335,4.050000000000001,7.875,4.0875,3.4,3.4,1.0,0.012422360248447159,8.0,12.0,2.873140679513133,18.0,4.0,1.3846153846153846,2,3,0,0
75.0,248.0,8.266666666666667,3.0,0.0,1.0,2.0,86.5,88.0,-0.5,230347.0,76782.33333333333,92380.0,45.0,15.0,88561.0,-0.25326369344013855,4.15,7.5,4.3,4.3,4.0,1.0,0.0,3.0,3.0,1.584962500721156,7.0,3.0,2.3333333333333335,13,1,5,3
157.0,253.0,8.433333333333334,2.0,0.0,0.0,1.0,96.0,96.0,0.0,247424.0,123712.0,178976.0,40.0,20.0,0.0,0.0,3.7,7.0,3.8,3.7,3.7,1.0,0.0,2.0,2.0,1.0,10.0,4.0,5.0,9,1,1,2
592.0,1405.0,46.833333333333336,15.0,0.0,0.0,0.0,58.07142857142857,71.0,-0.125,1679550.0,111970.0,235560.0,274.0,18.266666666666666,0.0,0.1697463765595368,4.158333333333334,7.833333333333333,4.291666666666667,4.5,3.5,1.0,0.053497942386831074,9.0,14.0,2.9735572622751856,33.0,2.0,2.2,8,1,4,1
166.0,930.0,31.0,15.0,0.0,0.0,1.0,54.57142857142857,72.0,-0.125,1637010.0,109134.0,188672.0,247.0,16.466666666666665,0.0,0.27129840239505887,4.218181818181818,7.7272727272727275,4.209090909090909,3.9,3.4,1.0,-0.043209876543209846,9.0,13.0,3.0062389286533895,48.0,2.0,3.2,6,1,1,4
816.0,911.0,30.366666666666667,3.0,0.0,0.0,0.0,47.5,54.0,1.0,283164.0,94388.0,161790.0,37.0,12.333333333333334,0.0,1.0665186259403607,4.266666666666667,8.333333333333334,4.233333333333333,4.1,3.7,1.0,0.22972972972972963,3.0,3.0,1.584962500721156,8.0,1.0,2.6666666666666665,2,2,5,0
918.0,1575.0,52.5,20.0,0.0,0.0,0.0,34.578947368421055,45.0,-0.18181818181818182,1053831.0,52691.55,113840.0,142.0,7.1,0.0,0.08729004912058308,4.24375,8.4375,4.36875,4.6,3.3,1.0,0.008875739644970331,9.0,15.0,2.9037016960573485,22.0,1.0,1.1,13,3,4,1
686.0,1291.0,43.03333333333333,13.0,0.0,0.0,0.0,50.416666666666664,59.0,0.16666666666666666,2109085.0,162237.3076923077,345120.0,325.0,25.0,0.0,-0.06225200505794436,4.436363636363636,8.545454545454545,4.5,3.9,3.9,1.0,-0.0015015015015015364,8.0,11.0,2.931208948910323,39.0,3.0,3.0,12,0,1,4
66.0,361.0,12.033333333333333,8.0,0.0,1.0,3.0,42.142857142857146,52.0,0.0,948305.0,118538.125,202050.0,137.0,17.125,66260.0,-0.3407375394123061,4.5200000000000005,8.8,4.56,4.6,3.9,1.0,0.06513409961685843,5.0,8.0,2.25,13.0,2.0,1.625,5,1,3,2
20.0,576.0,19.2,14.0,1.0,2.0,4.0,42.76923076923077,60.0,-0.25,2429075.0,173505.35714285713,364945.0,346.0,24.714285714285715,322104.0,0.13883131314376468,4.0625,8.0,4.1625,4.3,3.5,1.0,0.08333333333333315,7.0,12.0,2.610577243331642,45.0,5.0,3.2142857142857144,2,0,3,4
1095.0,1204.0,40.13333333333333,4.0,0.0,0.0,0.0,36.333333333333336,44.0,0.0,573314.0,143328.5,201072.0,72.0,18.0,0.0,-0.34956761051552804,4.6,9.25,4.675,4.9,3.9,1.0,0.1149425287356322,4.0,4.0,2.0,13.0,3.0,3.25,1,1,5,1
364.0,523.0,17.433333333333334,3.0,0.0,0.0,0.0,79.5,85.0,1.0,255590.0,85196.66666666667,155220.0,29.0,9.666666666666666,0.0,2.001424735601951,4.2,5.666666666666667,4.366666666666667,4.2,3.4,1.0,-0.24000000000000005,3.0,3.0,1.584962500721156,9.0,2.0,3.0,6,2,2,2
178.0,1140.0,38.0,12.0,0.0,0.0,1.0,87.45454545454545,100.0,0.0,829137.0,69094.75,148575.0,131.0,10.916666666666666,0.0,0.09258076809505678,4.29,8.7,4.35,4.5,3.5,1.0,0.08252427184465994,7.0,12.0,2.688721875540867,29.0,1.0,2.4166666666666665,6,2,4,1
101.0,475.0,15.833333333333334,7.0,0.0,0.0,2.0,62.333333333333336,74.0,-0.25,501711.0,71673.0,130290.0,68.0,9.714285714285714,0.0,0.09354973837380211,4.1000000000000005,8.0,4.15,3.8,3.4,1.0,-0.04761904761904766,4.0,7.0,1.8423709931771084,7.0,2.0,1.0,7,2,4,3
357.0,1066.0,35.53333333333333,15.0,0.0,0.0,0.0,50.642857142857146,62.0,0.14285714285714285,2568139.0,171209.26666666666,342510.0,378.0,25.2,0.0,0.26794656369890524,4.142857142857142,7.785714285714286,4.235714285714286,4.0,3.5,1.0,-0.040540540540540605,8.0,13.0,2.732914563979398,46.0,4.0,3.066666666666667,7,0,1,2
438.0,888.0,29.6,14.0,0.0,0.0,0.0,34.61538461538461,46.0,0.0,2218144.0,158438.85714285713,278460.0,348.0,24.857142857142858,0.0,-0.16623209133522382,3.95,7.2,4.1,3.8,3.3,1.0,-0.15420560747663536,9.0,13.0,3.0391486719030705,16.0,1.0,1.1428571428571428,1,0,3,3
716.0,1326.0,44.2,18.0,0.0,0.0,0.0,35.88235294117647,48.0,0.0,1163080.0,64615.555555555555,100786.0,179.0,9.944444444444445,0.0,-0.25410549701281937,4.117647058823529,7.764705882352941,4.276470588235294,4.5,3.2,1.0,0.0023640661938535814,11.0,13.0,3.2390979179887864,59.0,4.0,3.2777777777777777,8,2,2,4
83.0,622.0,20.733333333333334,11.0,0.0,1.0,3.0,53.9,67.0,-0.16666666666666666,635323.0,57756.63636363636,79404.0,117.0,10.636363636363637,44730.0,-0.1554184678574598,4.33,8.6,4.43,3.5,3.5,1.0,0.03286384976525835,6.0,9.0,2.4130884364257574,36.0,8.0,3.272727272727273,3,2,2,3
196.0,466.0,15.533333333333333,5.0,0.0,0.0,0.0,67.5,77.0,-0.3333333333333333,1044777.0,208955.4,328260.0,122.0,24.4,0.0,0.7333981144558386,4.5249999999999995,9.0,4.625,4.2,4.2,1.0,-0.13402061855670094,3.0,5.0,1.5219280948873621,6.0,3.0,1.2,4,0,3,3
719.0,1352.0,45.06666666666667,20.0,0.0,0.0,0.0,33.31578947368421,46.0,-0.18181818181818182,1461701.0,73085.05,141063.0,173.0,8.65,0.0,-0.06379523426644297,4.3500000000000005,7.6875,4.41875,4.5,3.4,1.0,-0.07734806629834245,9.0,17.0,3.0037016960573486,23.0,1.0,1.15,8,2,0,3
483.0,1290.0,43.0,20.0,0.0,0.0,0.0,42.473684210526315,56.0,0.0,3716101.0,185805.05,406527.0,553.0,27.65,0.0,-0.25400402940109645,4.075,7.6875,4.30625,3.5,3.4,1.0,-0.07100591715976327,10.0,18.0,3.208694969562842,20.0,1.0,1.0,8,0,3,4
34.0,173.0,5.766666666666667,5.0,0.0,2.0,5.0,34.75,42.0,0.5,766110.0,153222.0,269576.0,118.0,23.6,219217.0,-0.47418754567465404,4.460000000000001,8.4,4.6,4.1,3.9,1.0,0.12449799196787147,3.0,5.0,1.5219280948873621,17.0,10.0,3.4,3,0,1,4
715.0,1243.0,41.43333333333333,9.0,0.0,0.0,0.0,66.0,73.0,-0.2,528758.0,58750.88888888889,113120.0,106.0,11.777777777777779,0.0,-0.05083983228164769,4.199999999999999,7.5,4.3375,4.3,3.8,1.0,0.024096385542168808,6.0,9.0,2.5032583347756456,11.0,1.0,1.2222222222222223,13,2,2,3
1212.0,1626.0,54.2,14.0,0.0,0.0,0.0,31.846153846153847,48.0,0.3333333333333333,582397.0,41599.78571428572,77740.0,99.0,7.071428571428571,0.0,-0.017203166226912807,3.9454545454545458,7.454545454545454,3.9999999999999996,3.7,3.4,1.0,-0.015912897822445485,7.0,14.0,2.610577243331642,33.0,3.0,2.357142857142857,2,3,2,1
750.0,873.0,29.1,3.0,0.0,0.0,0.0,61.5,66.0,-0.5,300112.0,100037.33333333333,130102.0,39.0,13.0,0.0,0.8957594916499027,4.366666666666666,8.666666666666666,4.433333333333334,4.6,4.0,1.0,-0.04444444444444448,3.0,3.0,1.584962500721156,8.0,0.0,2.6666666666666665,13,2,4,0
918.0,1677.0,55.9,13.0,0.0,0.0,0.0,63.25,78.0,-0.14285714285714285,570968.0,43920.61538461538,100270.0,91.0,7.0,0.0,-0.07594135743896077,4.136363636363636,7.545454545454546,4.281818181818182,4.9,3.4,1.0,0.05306799336650072,6.0,10.0,2.353533948577482,42.0,3.0,3.230769230769231,10,3,1,3
1114.0,1699.0,56.63333333333333,7.0,0.0,0.0,0.0,97.5,116.0,0.3333333333333333,669013.0,95573.28571428571,211650.0,117.0,16.714285714285715,0.0,0.7813658767915972,4.314285714285715,8.428571428571429,4.328571428571429,4.8,3.8,1.0,0.04761904761904766,6.0,7.0,2.521640636343318,23.0,2.0,3.2857142857142856,6,1,0,4
1223.0,1777.0,59.233333333333334,9.0,0.0,0.0,0.0,69.25,81.0,0.25,972617.0,108068.55555555556,176346.0,152.0,16.88888888888889,0.0,0.20754829920739767,4.3,8.2,4.34,3.9,3.6,1.0,-0.12544802867383506,7.0,9.0,2.6416041678685938,30.0,2.0,3.3333333333333335,2,1,1,3
641.0,1164.0,38.8,18.0,0.0,0.0,0.0,30.764705882352942,49.0,0.25,2437141.0,135396.72222222222,300382.0,454.0,25.22222222222222,0.0,-0.06400488697286512,4.161538461538462,7.538461538461538,4.300000000000001,4.5,3.3,1.0,0.11610942249240137,11.0,17.0,3.3082708345352603,22.0,3.0,1.2222222222222223,3,0,4,0
741.0,1423.0,47.43333333333333,17.0,0.0,0.0,0.0,42.625,57.0,-0.1111111111111111,2090710.0,122982.94117647059,197940.0,313.0,18.41176470588235,0.0,-0.20054517405182282,4.314285714285715,8.285714285714286,4.4642857142857135,4.1,3.6,1.0,0.07560137457044647,8.0,15.0,2.727497224852472,18.0,2.0,1.0588235294117647,4,1,4,3
1062.0,1768.0,58.93333333333333,13.0,0.0,0.0,0.0,58.833333333333336,73.0,0.16666666666666666,1491797.0,114753.61538461539,179260.0,224.0,17.23076923076923,0.0,-0.25473483627864213,4.222222222222222,7.666666666666667,4.322222222222223,4.5,3.4,1.0,-0.0117647058823529,9.0,12.0,2.931208948910323,26.0,3.0,2.0,10,1,4,0
489.0,1292.0,43.06666666666667,13.0,0.0,0.0,0.0,66.91666666666667,82.0,0.16666666666666666,930748.0,71596.0,168210.0,127.0,9.76923076923077,0.0,-0.16506194614114125,4.233333333333333,8.25,4.416666666666667,4.7,3.5,1.0,-0.015624999999999944,8.0,11.0,2.873140679513133,27.0,3.0,2.076923076923077,11,2,5,1
1006.0,1575.0,52.5,11.0,0.0,0.0,0.0,56.9,68.0,0.2,1830876.0,166443.27272727274,272844.0,251.0,22.818181818181817,0.0,0.17337177349067126,4.11,7.0,4.2700000000000005,4.0,3.4,1.0,-0.024038461538461453,8.0,10.0,2.8453509366224368,22.0,2.0,2.0,1,0,4,0
63.0,441.0,14.7,8.0,0.0,1.0,3.0,54.0,66.0,0.0,1198929.0,149866.125,221433.0,193.0,24.125,145206.0,-0.34954200175655475,4.216666666666667,8.333333333333334,4.383333333333333,4.7,3.6,1.0,-0.03875968992248069,5.0,8.0,2.25,28.0,8.0,3.5,3,0,3,4
1460.0,1609.0,53.63333333333333,4.0,0.0,0.0,0.0,49.666666666666664,57.0,0.0,446755.0,111688.75,148466.0,84.0,21.0,0.0,-0.34913660903336424,4.324999999999999,7.75,4.525,3.4,3.4,1.0,-0.09890109890109894,4.0,4.0,2.0,14.0,2.0,3.5,0,1,0,4
1043.0,1444.0,48.13333333333333,9.0,0.0,0.0,0.0,50.125,63.0,-0.2,809560.0,89951.11111111111,166300.0,140.0,15.555555555555555,0.0,-0.36673187745093705,4.128571428571428,7.142857142857143,4.228571428571429,3.9,3.8,1.0,-0.04330708661417328,6.0,9.0,2.4193819456463714,14.0,1.0,1.5555555555555556,12,1,5,4
49.0,438.0,14.6,8.0,0.0,1.0,3.0,55.57142857142857,73.0,0.0,849588.0,106198.5,162639.0,131.0,16.375,114747.0,0.34852413518578923,4.225,8.75,4.375,3.9,3.6,1.0,-0.20212765957446813,8.0,8.0,3.0,18.0,4.0,2.25,10,1,5,1
61.0,530.0,17.666666666666668,12.0,0.0,1.0,3.0,42.63636363636363,58.0,0.0,2179055.0,181587.91666666666,338592.0,284.0,23.666666666666668,338592.0,-0.09594732749054119,4.5,8.545454545454545,4.627272727272728,4.0,4.0,1.0,0.0081845238095239,7.0,12.0,2.6258145836939115,27.0,8.0,2.25,0,0,5,2
542.0,1185.0,39.5,9.0,0.0,0.0,0.0,80.375,96.0,0.25,666348.0,74038.66666666667,100730.0,93.0,10.333333333333334,0.0,0.21295350874543098,4.449999999999999,8.25,4.2875,4.3,4.0,1.0,0.06976744186046528,7.0,9.0,2.725480556997868,10.0,0.0,1.1111111111111112,0,2,0,3
1269.0,1551.0,51.7,5.0,0.0,0.0,0.0,70.5,81.0,0.5,701327.0,140265.4,222525.0,88.0,17.6,0.0,0.20697117118561204,3.6333333333333333,7.666666666666667,3.6999999999999997,3.6,3.6,1.0,-0.02702702702702705,4.0,5.0,1.9219280948873623,9.0,0.0,1.8,12,1,2,1
77.0,934.0,31.133333333333333,16.0,0.0,1.0,2.0,57.13333333333333,70.0,0.0,646924.0,40432.75,83408.0,93.0,5.8125,12138.0,-0.4837126450251963,4.406666666666666,8.533333333333333,4.493333333333333,4.7,3.5,1.0,0.0028409090909091318,7.0,14.0,2.6022170014624826,16.0,1.0,1.0,4,3,4,4
