client_id,days_since_last_booking,days_since_first_booking,months_as_client,total_bookings,bookings_last_30_days,bookings_last_90_days,bookings_last_180_days,avg_days_between_bookings,max_gap_between_bookings,booking_frequency_trend,total_revenue,avg_booking_value,max_booking_value,total_participants,avg_participants_per_booking,revenue_last_90_days,revenue_trend,avg_overall_rating,avg_nps_score,avg_trainer_rating,latest_rating,min_rating_ever,has_given_feedback,rating_trend,num_course_categories,num_unique_courses,category_diversity_score,total_communications,communications_last_90_days,avg_communications_per_booking,churned,industry_encoded,company_size_encoded,region_encoded,account_manager_encoded
C0242,215.0,215.0,7.166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44744.0,44744.0,44744.0,14.0,14.0,0.0,0.0,4.6,9.0,4.9,4.6,4.6,1.0,0.0,1.0,1.0,0.0,6.0,3.0,6.0,1,1,1,1,0
C0243,1627.0,1627.0,54.233333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44610.0,44610.0,44610.0,5.0,5.0,0.0,0.0,4.0,8.0,3.8,4.0,4.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,5.0,1,11,2,5,2
C0244,37.0,648.0,21.6,15.0,0.0,1.0,3.0,43.642857142857146,56.0,-0.125,2605610.0,173707.33333333334,291492.0,382.0,25.466666666666665,181230.0,0.1726867398893665,4.357142857142857,8.142857142857142,4.435714285714285,4.3,3.6,1.0,0.11072664359861618,10.0,13.0,3.106890595608519,15.0,2.0,1.0,0,3,0,5,1
C0245,69.0,547.0,18.233333333333334,13.0,0.0,1.0,4.0,39.833333333333336,57.0,0.16666666666666666,1425213.0,109631.76923076923,242655.0,235.0,18.076923076923077,153538.0,0.5087891613899972,4.2,7.142857142857143,4.228571428571429,3.4,3.4,1.0,-0.16366906474820125,9.0,13.0,3.0269868333592873,28.0,6.0,2.1538461538461537,0,4,1,1,1
C0246,712.0,712.0,23.733333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72199.0,72199.0,72199.0,17.0,17.0,0.0,0.0,3.4,3.0,3.7,3.4,3.4,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1,3,1,3,3
C0247,170.0,443.0,14.766666666666667,5.0,0.0,0.0,1.0,68.25,81.0,0.5,424708.0,84941.6,119964.0,57.0,11.4,0.0,-0.023425514833193134,4.475,8.25,4.3,5.0,4.0,1.0,0.011235955056179735,4.0,5.0,1.9219280948873623,15.0,4.0,3.0,1,0,2,1,4
C0248,303.0,606.0,20.2,5.0,0.0,0.0,0.0,75.75,87.0,0.5,168844.0,33768.8,50016.0,25.0,5.0,0.0,1.5066155465343558,4.066666666666666,7.666666666666667,4.166666666666667,4.3,3.6,1.0,0.19444444444444436,4.0,5.0,1.9219280948873623,15.0,3.0,3.0,1,7,3,3,0
C0249,352.0,461.0,15.366666666666667,2.0,0.0,0.0,0.0,109.0,109.0,0.0,142958.0,71479.0,88638.0,31.0,15.5,0.0,0.0,4.7,10.0,4.8,4.7,4.7,1.0,0.0,2.0,2.0,1.0,4.0,2.0,2.0,1,7,1,5,2
C0250,1352.0,1380.0,46.0,2.0,0.0,0.0,0.0,28.0,28.0,0.0,463782.0,231891.0,265692.0,59.0,29.5,0.0,0.0,4.3,7.5,4.4,4.3,4.3,1.0,0.0,2.0,2.0,1.0,5.0,1.0,2.5,1,13,0,4,3
C0251,1486.0,1813.0,60.43333333333333,11.0,0.0,0.0,0.0,32.7,48.0,0.2,789817.0,71801.54545454546,119182.0,114.0,10.363636363636363,0.0,-0.13739310953760092,4.31,8.0,4.32,4.7,3.8,1.0,-0.03196347031963463,6.0,10.0,2.3685225277282065,36.0,2.0,3.272727272727273,1,0,2,2,4
C0252,538.0,1357.0,45.233333333333334,20.0,0.0,0.0,0.0,43.10526315789474,58.0,0.0,833564.0,41678.2,94170.0,113.0,5.65,0.0,-0.30954370310281887,4.23125,8.0625,4.3999999999999995,4.2,3.6,1.0,-0.05459770114942505,12.0,18.0,3.3464393446710154,61.0,3.0,3.05,1,8,3,5,1
C0253,385.0,486.0,16.2,3.0,0.0,0.0,0.0,50.5,57.0,-0.5,210110.0,70036.66666666667,93780.0,41.0,13.666666666666666,0.0,0.015945165945165946,3.9000000000000004,7.0,4.05,4.2,3.6,1.0,0.0,3.0,3.0,1.584962500721156,9.0,1.0,3.0,1,2,1,1,0
C0254,1129.0,1613.0,53.766666666666666,10.0,0.0,0.0,0.0,53.77777777777778,69.0,0.0,1667816.0,166781.6,305486.0,281.0,28.1,0.0,0.1605065573685546,4.328571428571428,8.428571428571429,4.357142857142857,4.8,4.0,1.0,0.025390625000000014,7.0,9.0,2.6464393446710157,34.0,3.0,3.4,1,3,0,0,1
C0255,1119.0,1734.0,57.8,19.0,0.0,0.0,0.0,34.166666666666664,48.0,-0.1,2255637.0,118717.73684210527,207069.0,347.0,18.263157894736842,0.0,0.040332903225806425,4.17857142857143,8.071428571428571,4.142857142857144,4.6,3.6,1.0,0.024221453287197145,10.0,18.0,3.2210972500579573,21.0,3.0,1.105263157894737,1,2,1,0,0
C0256,197.0,929.0,30.966666666666665,10.0,0.0,0.0,0.0,81.33333333333333,92.0,0.0,1119500.0,111950.0,291825.0,157.0,15.7,0.0,0.09038218796447739,4.1,8.142857142857142,4.142857142857143,4.5,3.7,1.0,0.10560344827586216,7.0,10.0,2.721928094887362,14.0,1.0,1.4,1,6,1,3,1
C0257,1604.0,1670.0,55.666666666666664,4.0,0.0,0.0,0.0,22.0,39.0,-0.6666666666666666,505785.0,126446.25,163200.0,93.0,23.25,0.0,-0.26815613764766305,4.033333333333333,6.0,4.1000000000000005,5.0,3.4,1.0,0.2794117647058823,3.0,3.0,1.5,11.0,0.0,2.75,1,9,0,2,0
C0258,1244.0,1665.0,55.5,8.0,0.0,0.0,0.0,60.142857142857146,71.0,0.0,703188.0,87898.5,140826.0,95.0,11.875,0.0,0.4693017571952299,4.316666666666666,7.333333333333333,4.283333333333333,4.2,3.3,1.0,0.15833333333333321,5.0,7.0,2.1556390622295662,8.0,0.0,1.0,1,13,2,4,0
C0259,310.0,911.0,30.366666666666667,10.0,0.0,0.0,0.0,66.77777777777777,77.0,0.0,526490.0,52649.0,115765.0,107.0,10.7,0.0,0.3659388214569785,4.414285714285714,7.571428571428571,4.371428571428572,3.9,3.2,1.0,-0.1517241379310345,8.0,10.0,2.9219280948873623,24.0,4.0,2.4,1,8,2,5,4
C0260,46.0,435.0,14.5,8.0,0.0,1.0,3.0,55.57142857142857,68.0,0.0,981468.0,122683.5,240856.0,163.0,20.375,129183.0,-0.12180083359167786,4.214285714285714,8.571428571428571,4.242857142857143,4.5,3.5,1.0,0.005952380952380825,6.0,7.0,2.5,8.0,2.0,1.0,0,11,0,0,3
C0261,427.0,744.0,24.8,6.0,0.0,0.0,0.0,63.4,74.0,0.0,285566.0,47594.333333333336,76992.0,36.0,6.0,0.0,-0.4378056652698607,4.425000000000001,8.25,4.525,4.6,3.7,1.0,-0.11702127659574464,5.0,5.0,2.2516291673878226,8.0,1.0,1.3333333333333333,1,13,3,5,2
C0262,273.0,273.0,9.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,135828.0,135828.0,135828.0,18.0,18.0,0.0,0.0,4.1,8.0,4.4,4.1,4.1,1.0,0.0,1.0,1.0,0.0,4.0,3.0,4.0,1,11,0,2,3
C0263,856.0,1209.0,40.3,11.0,0.0,0.0,0.0,35.3,46.0,-0.16666666666666666,1679448.0,152677.0909090909,250380.0,267.0,24.272727272727273,0.0,-0.06372372372372373,4.427272727272728,8.181818181818182,4.4363636363636365,4.4,3.9,1.0,0.028287461773700243,7.0,11.0,2.7321588913645702,37.0,3.0,3.3636363636363638,1,4,0,2,4
C0264,207.0,415.0,13.833333333333334,4.0,0.0,0.0,0.0,69.33333333333333,77.0,0.0,339479.0,84869.75,106931.0,43.0,10.75,0.0,0.08704660027050289,4.225,8.25,4.325,4.1,3.8,1.0,0.08641975308641989,3.0,3.0,1.5,5.0,1.0,1.25,1,2,2,1,2
C0265,1130.0,1182.0,39.4,2.0,0.0,0.0,0.0,52.0,52.0,0.0,85864.0,42932.0,67320.0,12.0,6.0,0.0,0.0,4.8,9.0,4.7,4.8,4.8,1.0,0.0,2.0,2.0,1.0,5.0,0.0,2.5,1,4,3,0,3
C0266,1398.0,1661.0,55.36666666666667,5.0,0.0,0.0,0.0,65.75,73.0,-0.3333333333333333,782766.0,156553.2,230146.0,137.0,27.4,0.0,0.06043576589993939,4.425,8.5,4.699999999999999,5.0,3.8,1.0,0.24050632911392422,4.0,4.0,1.9219280948873623,20.0,1.0,4.0,1,0,0,3,3
C0267,1448.0,1614.0,53.8,3.0,0.0,0.0,0.0,83.0,97.0,-0.5,450775.0,150258.33333333334,197425.0,75.0,25.0,0.0,-0.3041517442631649,4.366666666666666,9.0,4.466666666666666,4.6,3.8,1.0,-0.10638297872340444,3.0,3.0,1.584962500721156,12.0,0.0,4.0,1,6,1,0,3
C0268,1262.0,1588.0,52.93333333333333,5.0,0.0,0.0,0.0,81.5,87.0,-0.3333333333333333,163511.0,32702.2,55764.0,24.0,4.8,0.0,-0.15525791587519466,4.25,8.5,4.15,4.8,3.6,1.0,0.2972972972972972,5.0,5.0,2.321928094887362,17.0,3.0,3.4,1,6,3,5,0
C0269,55.0,745.0,24.833333333333332,13.0,0.0,1.0,3.0,57.5,66.0,0.16666666666666666,2224934.0,171148.76923076922,306025.0,333.0,25.615384615384617,158236.0,-0.18604851449701704,4.036363636363637,7.818181818181818,4.263636363636364,4.6,3.5,1.0,0.04483925549915411,9.0,10.0,3.0269868333592873,30.0,6.0,2.3076923076923075,0,10,0,4,2
C0270,33.0,317.0,10.566666666666666,6.0,0.0,1.0,3.0,56.8,70.0,0.0,439731.0,73288.5,97845.0,60.0,10.0,73557.0,0.572338633252606,4.033333333333333,8.0,4.066666666666666,4.1,3.6,1.0,-0.12500000000000014,5.0,6.0,2.2516291673878226,22.0,9.0,3.6666666666666665,0,13,2,3,4
C0271,265.0,631.0,21.033333333333335,7.0,0.0,0.0,0.0,61.0,70.0,0.3333333333333333,369635.0,52805.0,97104.0,64.0,9.142857142857142,0.0,0.5074876020944112,4.671428571428571,9.142857142857142,4.8428571428571425,4.8,3.9,1.0,-0.022887323943661983,6.0,6.0,2.521640636343318,19.0,2.0,2.7142857142857144,1,3,2,2,2
C0272,106.0,331.0,11.033333333333333,3.0,0.0,0.0,1.0,112.5,115.0,-0.5,234082.0,78027.33333333333,110377.0,49.0,16.333333333333332,0.0,-0.43962510305589025,4.2,7.666666666666667,4.333333333333333,4.1,3.8,1.0,0.15789473684210542,3.0,3.0,1.584962500721156,11.0,7.0,3.6666666666666665,1,7,1,1,0
C0273,856.0,957.0,31.9,3.0,0.0,0.0,0.0,50.5,59.0,1.0,378057.0,126019.0,142709.0,52.0,17.333333333333332,0.0,0.2461249261010937,4.2,9.0,4.5,4.5,3.9,1.0,0.0,2.0,3.0,0.9182958340544896,6.0,0.0,2.0,1,10,0,5,0
C0274,1179.0,1223.0,40.766666666666666,2.0,0.0,0.0,0.0,44.0,44.0,0.0,69430.0,34715.0,41520.0,20.0,10.0,0.0,0.0,4.0,8.0,4.0,4.0,4.0,1.0,0.0,2.0,2.0,1.0,5.0,0.0,2.5,1,11,2,2,0
C0275,213.0,1045.0,34.833333333333336,12.0,0.0,0.0,0.0,75.63636363636364,85.0,0.0,2223435.0,185286.25,344120.0,305.0,25.416666666666668,0.0,-0.11989795486946722,4.257142857142857,8.571428571428571,4.0285714285714285,4.6,3.5,1.0,0.052419354838709485,7.0,9.0,2.4508257945180882,27.0,5.0,2.25,1,6,0,3,4
C0276,884.0,1593.0,53.1,11.0,0.0,0.0,0.0,70.9,86.0,-0.16666666666666666,1537706.0,139791.45454545456,260192.0,265.0,24.09090909090909,0.0,-0.27751700899146425,4.25,8.1,4.24,4.5,3.4,1.0,0.125,8.0,10.0,2.913977073182752,23.0,2.0,2.090909090909091,1,2,0,1,1
C0277,85.0,446.0,14.866666666666667,5.0,0.0,1.0,2.0,90.25,94.0,0.5,419573.0,83914.6,110064.0,77.0,15.4,63915.0,-0.11591471054586582,4.32,8.0,4.359999999999999,5.0,3.8,1.0,-0.030303030303030394,5.0,5.0,2.321928094887362,19.0,7.0,3.8,0,8,1,0,2
C0278,205.0,843.0,28.1,9.0,0.0,0.0,0.0,79.75,93.0,0.25,1368840.0,152093.33333333334,215096.0,204.0,22.666666666666668,0.0,0.30936380377079364,4.128571428571429,8.0,4.257142857142857,3.5,3.5,1.0,-0.09541984732824434,5.0,9.0,2.0588138903312014,19.0,2.0,2.111111111111111,1,5,0,2,1
C0279,599.0,1247.0,41.56666666666667,10.0,0.0,0.0,0.0,72.0,84.0,0.0,1248236.0,124823.6,199920.0,249.0,24.9,0.0,-0.17888489460538293,4.016666666666667,7.833333333333333,4.033333333333333,4.0,3.7,1.0,0.008333333333333304,7.0,8.0,2.721928094887362,11.0,0.0,1.1,1,6,0,1,2
C0280,177.0,177.0,5.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,159904.0,159904.0,159904.0,32.0,32.0,0.0,0.0,3.7,7.0,3.7,3.7,3.7,1.0,0.0,1.0,1.0,0.0,6.0,3.0,6.0,1,4,0,3,2
C0281,1399.0,1418.0,47.266666666666666,2.0,0.0,0.0,0.0,19.0,19.0,0.0,235976.0,117988.0,119084.0,26.0,13.0,0.0,0.0,4.550000000000001,8.0,4.6,4.9,4.2,1.0,0.0,2.0,2.0,1.0,6.0,0.0,3.0,1,10,2,1,2
C0282,688.0,1293.0,43.1,13.0,0.0,0.0,0.0,50.416666666666664,59.0,0.16666666666666666,2109085.0,162237.3076923077,345120.0,325.0,25.0,0.0,-0.06225200505794436,4.436363636363636,8.545454545454545,4.5,3.9,3.9,1.0,-0.0015015015015015364,8.0,11.0,2.931208948910323,39.0,3.0,3.0,1,12,0,1,4
C0283,53.0,676.0,22.533333333333335,17.0,0.0,1.0,4.0,38.9375,51.0,-0.1111111111111111,1850289.0,108840.5294117647,204375.0,300.0,17.647058823529413,63323.0,-0.023759050766952658,4.146153846153846,7.6923076923076925,4.207692307692308,4.4,3.6,1.0,-0.059477487493052095,10.0,15.0,3.1751231351134606,35.0,6.0,2.0588235294117645,0,13,1,3,1
C0284,1061.0,1825.0,60.833333333333336,18.0,0.0,0.0,0.0,44.94117647058823,60.0,0.0,809760.0,44986.666666666664,99999.0,121.0,6.722222222222222,0.0,-0.3932121866331192,4.15625,7.6875,4.1875,3.7,3.4,1.0,-0.13202247191011232,10.0,16.0,3.239097917988786,21.0,1.0,1.1666666666666667,1,7,3,1,2
C0285,484.0,822.0,27.4,8.0,0.0,0.0,0.0,48.285714285714285,63.0,0.0,843006.0,105375.75,161766.0,143.0,17.875,0.0,-0.029075027880323855,4.0,6.857142857142857,4.085714285714286,4.4,3.3,1.0,-0.07000000000000006,6.0,8.0,2.4056390622295662,11.0,2.0,1.375,1,10,1,1,2
C0286,1291.0,1794.0,59.8,16.0,0.0,0.0,0.0,33.53333333333333,48.0,0.0,709995.0,44374.6875,83529.0,102.0,6.375,0.0,-0.38883568731392054,4.116666666666667,8.083333333333334,4.241666666666666,4.5,3.5,1.0,0.041322314049586625,8.0,14.0,2.85845859334435,52.0,2.0,3.25,1,1,3,5,1
C0287,181.0,473.0,15.766666666666667,6.0,0.0,0.0,0.0,58.4,69.0,0.0,1014681.0,169113.5,235076.0,153.0,25.5,0.0,-0.029362983103515358,4.05,7.5,4.05,4.0,3.7,1.0,-0.02439024390243915,4.0,6.0,1.9182958340544896,9.0,2.0,1.5,1,11,0,3,1
C0288,508.0,1130.0,37.666666666666664,11.0,0.0,0.0,0.0,62.2,74.0,0.2,666004.0,60545.818181818184,81466.0,118.0,10.727272727272727,0.0,0.11947353112274577,3.9375,7.0,4.075,4.1,3.4,1.0,0.006369426751592221,7.0,10.0,2.7321588913645702,27.0,3.0,2.4545454545454546,1,5,2,5,3
C0289,20.0,832.0,27.733333333333334,17.0,1.0,2.0,4.0,50.75,59.0,0.125,846838.0,49814.0,104229.0,109.0,6.411764705882353,101746.0,0.8433577895219105,4.171428571428572,7.785714285714286,4.342857142857143,4.0,3.3,1.0,-0.07260726072607235,10.0,17.0,3.2195282822995472,18.0,3.0,1.0588235294117647,0,5,3,0,0
C0290,441.0,960.0,32.0,7.0,0.0,0.0,0.0,86.5,100.0,-0.25,297799.0,42542.71428571428,89215.0,38.0,5.428571428571429,0.0,1.21541663347407,4.1571428571428575,8.428571428571429,4.457142857142857,4.4,3.6,1.0,-0.003999999999999985,5.0,6.0,2.2359263506290326,9.0,0.0,1.2857142857142858,1,4,3,1,2
C0291,292.0,742.0,24.733333333333334,17.0,0.0,0.0,0.0,28.125,42.0,0.125,706705.0,41570.882352941175,100413.0,112.0,6.588235294117647,0.0,0.26884896781506545,4.22,8.133333333333333,4.3533333333333335,4.9,3.3,1.0,0.23902671755725172,7.0,13.0,2.7333716642706998,37.0,2.0,2.176470588235294,1,8,3,1,4
C0292,60.0,589.0,19.633333333333333,11.0,0.0,1.0,3.0,52.9,63.0,-0.16666666666666666,447009.0,40637.181818181816,77260.0,68.0,6.181818181818182,33504.0,-0.02100635234170635,4.22,8.1,4.35,4.5,3.6,1.0,-0.07305936073059346,8.0,10.0,2.913977073182752,13.0,4.0,1.1818181818181819,0,10,3,4,0
C0293,115.0,373.0,12.433333333333334,5.0,0.0,0.0,2.0,64.5,82.0,-0.3333333333333333,178701.0,35740.2,69320.0,21.0,4.2,0.0,-0.5508036416769697,4.3999999999999995,8.0,4.433333333333333,4.5,4.3,1.0,0.03488372093023264,5.0,5.0,2.321928094887362,11.0,1.0,2.2,1,12,3,0,1
C0294,63.0,532.0,17.733333333333334,12.0,0.0,1.0,3.0,42.63636363636363,58.0,0.0,2179055.0,181587.91666666666,338592.0,284.0,23.666666666666668,338592.0,-0.09594732749054119,4.5,8.545454545454545,4.627272727272728,4.0,4.0,1.0,0.0081845238095239,7.0,12.0,2.6258145836939115,27.0,7.0,2.25,0,0,0,5,2
C0295,62.0,540.0,18.0,11.0,0.0,1.0,3.0,47.8,55.0,0.2,405881.0,36898.27272727273,73392.0,62.0,5.636363636363637,68715.0,0.38338914994898965,4.430000000000001,8.6,4.59,3.6,3.6,1.0,-0.09051724137931032,7.0,10.0,2.6635327548042547,12.0,4.0,1.0909090909090908,0,9,3,2,2
C0296,920.0,1679.0,55.96666666666667,13.0,0.0,0.0,0.0,63.25,78.0,-0.14285714285714285,570968.0,43920.61538461538,100270.0,91.0,7.0,0.0,-0.07594135743896077,4.136363636363636,7.545454545454546,4.281818181818182,4.9,3.4,1.0,0.05306799336650072,6.0,10.0,2.353533948577482,42.0,3.0,3.230769230769231,1,10,3,1,3
C0297,48.0,48.0,1.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,105480.0,105480.0,105480.0,20.0,20.0,105480.0,0.0,4.6,10.0,4.5,4.6,4.6,1.0,0.0,1.0,1.0,0.0,4.0,4.0,4.0,0,2,1,1,3
C0298,750.0,1614.0,53.8,19.0,0.0,0.0,0.0,48.0,68.0,0.1111111111111111,2411986.0,126946.63157894737,198840.0,368.0,19.36842105263158,0.0,0.058275358135171255,3.9529411764705875,7.352941176470588,4.205882352941177,4.5,3.4,1.0,-0.010482180293501122,9.0,17.0,3.11583409216322,38.0,2.0,2.0,1,5,1,5,1
C0299,34.0,34.0,1.1333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0.0,41650.0,41650.0,41650.0,5.0,5.0,41650.0,0.0,3.9,7.0,4.3,3.9,3.9,1.0,0.0,1.0,1.0,0.0,5.0,5.0,5.0,0,2,3,3,2
C0300,44.0,605.0,20.166666666666668,10.0,0.0,1.0,3.0,62.333333333333336,74.0,0.0,359582.0,35958.2,79200.0,57.0,5.7,30402.0,-0.30931334750145767,4.42,8.4,4.470000000000001,4.0,3.9,1.0,0.08490566037735858,8.0,10.0,2.9219280948873623,22.0,4.0,2.2,0,12,3,0,3
C0301,885.0,1067.0,35.56666666666667,8.0,0.0,0.0,0.0,26.0,41.0,-0.4,445910.0,55738.75,115740.0,61.0,7.625,0.0,0.9403114985427354,4.214285714285714,7.857142857142857,4.257142857142857,3.4,3.4,1.0,-0.07386363636363621,6.0,7.0,2.5,24.0,4.0,3.0,1,7,2,5,2
C0302,158.0,566.0,18.866666666666667,9.0,0.0,0.0,1.0,51.0,59.0,0.25,609504.0,67722.66666666667,97440.0,84.0,9.333333333333334,0.0,0.14632551641552743,4.574999999999999,8.625,4.6000000000000005,4.4,4.1,1.0,0.0,6.0,8.0,2.5032583347756456,32.0,5.0,3.5555555555555554,1,8,2,4,2
C0303,159.0,255.0,8.5,2.0,0.0,0.0,1.0,96.0,96.0,0.0,247424.0,123712.0,178976.0,40.0,20.0,0.0,0.0,3.7,7.0,3.8,3.7,3.7,1.0,0.0,2.0,2.0,1.0,10.0,4.0,5.0,1,9,1,1,2
C0304,174.0,663.0,22.1,9.0,0.0,0.0,1.0,61.125,67.0,0.25,500079.0,55564.333333333336,97173.0,60.0,6.666666666666667,0.0,-0.4939398589024952,4.2,7.5,4.316666666666666,4.2,3.7,1.0,0.06557377049180327,6.0,8.0,2.4193819456463714,18.0,3.0,2.0,1,12,3,5,2
C0305,116.0,335.0,11.166666666666666,3.0,0.0,0.0,1.0,109.5,114.0,1.0,201824.0,67274.66666666667,102300.0,46.0,15.333333333333334,0.0,-0.5135679374389052,3.55,5.5,3.7,3.4,3.4,1.0,0.0,3.0,3.0,1.584962500721156,9.0,3.0,3.0,1,3,1,0,2
C0306,523.0,860.0,28.666666666666668,4.0,0.0,0.0,0.0,112.33333333333333,115.0,0.0,183587.0,45896.75,52590.0,30.0,7.5,0.0,-0.03353720583982262,4.375,9.25,4.5,4.6,3.6,1.0,0.1604938271604937,3.0,4.0,1.5,13.0,1.0,3.25,1,8,3,2,1
C0307,153.0,299.0,9.966666666666667,4.0,0.0,0.0,1.0,48.666666666666664,56.0,0.0,199321.0,49830.25,93762.0,25.0,6.25,0.0,-0.2699631982779572,4.0,8.0,4.125,3.5,3.5,1.0,-0.09523809523809532,4.0,4.0,2.0,8.0,3.0,2.0,1,6,3,0,1
C0308,26.0,436.0,14.533333333333333,13.0,1.0,3.0,6.0,34.166666666666664,53.0,0.16666666666666666,994020.0,76463.07692307692,134100.0,147.0,11.307692307692308,118985.0,-0.1619641848128236,4.475,8.666666666666666,4.558333333333333,4.8,3.8,1.0,-0.0037174721189590946,8.0,12.0,2.7773627950641693,31.0,4.0,2.3846153846153846,0,1,2,1,3
C0309,1510.0,1714.0,57.13333333333333,4.0,0.0,0.0,0.0,68.0,76.0,0.0,348205.0,87051.25,108953.0,56.0,14.0,0.0,-0.34086967294350845,4.125,8.0,4.3,3.9,3.7,1.0,-0.14606741573033716,4.0,4.0,2.0,5.0,0.0,1.25,1,4,1,1,4
C0310,50.0,336.0,11.2,10.0,0.0,1.0,4.0,31.77777777777778,47.0,-0.3333333333333333,1979244.0,197924.4,386756.0,260.0,26.0,238409.0,0.0384109152253305,4.389999999999999,8.5,4.540000000000001,4.8,3.8,1.0,0.06103286384976542,8.0,10.0,2.9219280948873623,12.0,2.0,1.2,0,11,0,0,1
C0311,123.0,604.0,20.133333333333333,11.0,0.0,0.0,2.0,48.1,66.0,-0.16666666666666666,1333238.0,121203.45454545454,174041.0,206.0,18.727272727272727,0.0,0.019859399333581218,4.081818181818182,7.545454545454546,4.218181818181818,3.4,3.4,1.0,-0.147897897897898,8.0,10.0,2.8453509366224368,38.0,9.0,3.4545454545454546,1,11,1,4,0
C0312,1093.0,1632.0,54.4,12.0,0.0,0.0,0.0,49.0,67.0,-0.2857142857142857,1705919.0,142159.91666666666,264814.0,198.0,16.5,0.0,0.018480743063361463,4.2700000000000005,7.3,4.430000000000001,4.2,3.3,1.0,-0.013953488372092933,6.0,9.0,2.3553885422075336,15.0,1.0,1.25,1,1,1,2,3
C0313,92.0,92.0,3.066666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38355.0,38355.0,38355.0,5.0,5.0,0.0,0.0,4.3,7.0,4.6,4.3,4.3,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,1,4,3,3,2
C0314,366.0,525.0,17.5,3.0,0.0,0.0,0.0,79.5,85.0,1.0,255590.0,85196.66666666667,155220.0,29.0,9.666666666666666,0.0,2.001424735601951,4.2,5.666666666666667,4.366666666666667,4.2,3.4,1.0,-0.24000000000000005,3.0,3.0,1.584962500721156,9.0,2.0,3.0,1,6,2,2,2
C0315,717.0,1245.0,41.5,9.0,0.0,0.0,0.0,66.0,73.0,-0.2,528758.0,58750.88888888889,113120.0,106.0,11.777777777777779,0.0,-0.05083983228164769,4.199999999999999,7.5,4.3375,4.3,3.8,1.0,0.024096385542168808,6.0,9.0,2.5032583347756456,11.0,1.0,1.2222222222222223,1,13,2,2,3
C0316,1354.0,1745.0,58.166666666666664,5.0,0.0,0.0,0.0,97.75,107.0,0.5,286865.0,57373.0,82120.0,35.0,7.0,0.0,0.15914992744214465,4.475,8.5,4.4,4.5,4.0,1.0,-0.09574468085106387,5.0,5.0,2.321928094887362,6.0,0.0,1.2,1,5,2,4,1
C0317,546.0,1010.0,33.666666666666664,7.0,0.0,0.0,0.0,77.33333333333333,83.0,0.3333333333333333,245130.0,35018.57142857143,79983.0,37.0,5.285714285714286,0.0,-0.08718479794508152,4.366666666666667,8.5,4.383333333333333,3.8,3.8,1.0,0.0,6.0,7.0,2.521640636343318,12.0,3.0,1.7142857142857142,1,1,3,4,2
C0318,905.0,1475.0,49.166666666666664,14.0,0.0,0.0,0.0,43.84615384615385,57.0,0.0,2440780.0,174341.42857142858,238204.0,349.0,24.928571428571427,0.0,0.27662402469907343,4.083333333333333,8.333333333333334,4.083333333333333,4.8,3.4,1.0,0.18749999999999994,6.0,10.0,2.3787834934861753,15.0,0.0,1.0714285714285714,1,7,0,0,3
C0319,68.0,721.0,24.033333333333335,11.0,0.0,1.0,2.0,65.3,74.0,0.2,600210.0,54564.545454545456,93208.0,96.0,8.727272727272727,49448.0,0.23636203134353487,4.3,7.571428571428571,4.371428571428571,3.3,3.3,1.0,0.027559055118110347,7.0,11.0,2.6635327548042547,11.0,3.0,1.0,0,10,2,3,3
C0320,802.0,1288.0,42.93333333333333,15.0,0.0,0.0,0.0,34.714285714285715,52.0,0.14285714285714285,724598.0,48306.53333333333,100070.0,97.0,6.466666666666667,0.0,0.014690388266466379,4.183333333333334,7.5,4.2,4.6,3.4,1.0,-0.06923076923076898,10.0,12.0,3.1898980954642875,20.0,1.0,1.3333333333333333,1,4,3,1,3
C0321,735.0,1774.0,59.13333333333333,14.0,0.0,0.0,0.0,79.92307692307692,95.0,0.0,475906.0,33993.28571428572,71104.0,72.0,5.142857142857143,0.0,-0.11202354882731927,4.3999999999999995,8.307692307692308,4.438461538461538,4.3,3.7,1.0,0.014176663031625018,8.0,11.0,2.753434386188785,42.0,3.0,3.0,1,7,3,2,0
C0322,256.0,710.0,23.666666666666668,6.0,0.0,0.0,0.0,90.8,99.0,0.0,632771.0,105461.83333333333,203566.0,92.0,15.333333333333334,0.0,-0.44949351394000586,4.380000000000001,8.2,4.5600000000000005,4.0,4.0,1.0,-0.00757575757575775,4.0,6.0,1.9182958340544896,22.0,2.0,3.6666666666666665,1,7,1,0,0
C0323,216.0,575.0,19.166666666666668,5.0,0.0,0.0,0.0,89.75,104.0,0.5,324606.0,64921.2,101750.0,32.0,6.4,0.0,-0.3041355789915525,3.8200000000000003,7.6,3.8800000000000003,3.5,3.5,1.0,0.07762557077625566,2.0,4.0,0.7219280948873623,5.0,0.0,1.0,1,1,3,1,0
